tree_id,block_id,species_group,latitude,longitude,health,tree_dbh,stump_diam,curb_loc,steward,sidewalk,address,zipcode,boroname,nta,nta_name
72694,102668,pin oak,40.71619202,-73.98721852,Poor,2,0,OnCurb,None,Damage,400 GRAND STREET,10002,Manhattan,MN28,Lower East Side
126320,103237,ginkgo,40.73020917,-73.98772236,Good,13,0,OnCurb,1or2,NoDamage,127 EAST 10 STREET,10003,Manhattan,MN22,East Village
179898,102991,ginkgo,40.7217306,-73.99184821,Good,9,0,OnCurb,None,NoDamage,189 CHRYSTIE STREET,10002,Manhattan,MN27,Chinatown
395573,102621,Sophora,40.71570025,-73.98556412,Good,22,0,OnCurb,None,Damage,440 GRAND STREET,10002,Manhattan,MN28,Lower East Side
393710,102512,ginkgo,40.71355567,-73.99770837,Fair,5,0,OnCurb,None,NoDamage,2 EAST BROADWAY,10038,Manhattan,MN27,Chinatown
48157,103506,Callery pear,40.74316545,-74.00275871,Good,11,0,OnCurb,None,NoDamage,352 WEST 18 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
78833,105387,honeylocust,40.73657015,-73.98494283,Good,11,0,OnCurb,None,NoDamage,226 3 AVENUE,10003,Manhattan,MN21,Gramercy
271399,101375,littleleaf linden,40.72533782,-74.00135394,Fair,15,0,OnCurb,None,NoDamage,426 WEST BROADWAY,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
400959,103014,Sophora,40.72388214,-73.98384675,Good,8,0,OnCurb,None,NoDamage,205 EAST 4 STREET,10009,Manhattan,MN22,East Village
449172,105322,honeylocust,40.73424437,-73.9749708,Fair,10,0,OffsetFromCurb,None,NoDamage,8 PETER COOPER ROAD,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
271943,101179,honeylocust,40.7221247,-73.99836328,Good,4,0,OnCurb,1or2,Damage,55 CROSBY STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
31981,104254,Japanese zelkova,40.73795654,-73.98857723,Fair,4,0,OnCurb,None,NoDamage,47 EAST 19 STREET,10003,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
35362,103451,ginkgo,40.74021457,-73.99859552,Good,10,0,OnCurb,None,Damage,106 7 AVENUE,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
393883,102376,London planetree,40.71039787,-73.99459944,Fair,10,0,OffsetFromCurb,None,NoDamage,150 CHERRY STREET,10002,Manhattan,MN27,Chinatown
480607,102451,pin oak,40.71179211,-73.98054474,Good,14,0,OffsetFromCurb,None,NoDamage,61 JACKSON STREET,10002,Manhattan,MN28,Lower East Side
27627,101642,littleleaf linden,40.72900344,-74.00075404,Fair,7,0,OnCurb,1or2,NoDamage,177 BLEECKER STREET,10012,Manhattan,MN23,West Village
206474,105374,honeylocust,40.73864996,-73.98018401,Good,7,0,OnCurb,3or4,NoDamage,305 EAST 24 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
35290,103471,Sophora,40.74214147,-74.0003106,Good,6,0,OnCurb,None,Damage,259 WEST 18 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
480875,103051,Other,40.72459075,-73.97620988,Good,9,0,OnCurb,None,NoDamage,741 EAST 9 STREET,10009,Manhattan,MN28,Lower East Side
277226,101405,ginkgo,40.72502087,-74.00272339,Good,15,0,OffsetFromCurb,None,NoDamage,187 SPRING STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
192498,102040,Callery pear,40.73528433,-74.00068635,Good,17,0,OnCurb,3or4,Damage,1 CHARLES STREET,10014,Manhattan,MN23,West Village
177712,106052,London planetree,40.73089245,-73.98126406,Good,14,0,OnCurb,None,NoDamage,426 EAST 14 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
13590,102018,honeylocust,40.73547486,-74.00345957,Good,12,0,OnCurb,3or4,NoDamage,56 PERRY STREET,10014,Manhattan,MN23,West Village
432725,101601,Other,40.72918207,-74.00255075,Good,19,0,OnCurb,1or2,NoDamage,257 AVENUE OF THE AMERICAS,10014,Manhattan,MN23,West Village
72493,102768,honeylocust,40.71870005,-73.98926974,Good,10,0,OnCurb,1or2,Damage,95 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
190752,103355,Other,40.71429168,-73.99715685,Good,4,0,OnCurb,1or2,NoDamage,1,10002,Manhattan,MN27,Chinatown
363231,102896,Other,40.72141746,-73.97826794,Good,2,0,OnCurb,1or2,NoDamage,349 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
118803,102886,Callery pear,40.72088049,-73.98875826,Fair,4,0,OnCurb,None,Damage,156 ORCHARD STREET,10002,Manhattan,MN27,Chinatown
69152,103041,Other,40.72468594,-73.98224292,Fair,17,0,OnCurb,None,Damage,536 EAST 6 STREET,10009,Manhattan,MN22,East Village
73068,102038,Callery pear,40.73640886,-73.99738043,Good,8,0,OnCurb,1or2,NoDamage,500 AVENUE OF THE AMERICAS,10011,Manhattan,MN23,West Village
153419,102158,honeylocust,40.73856668,-74.00199666,Good,2,0,OnCurb,3or4,NoDamage,234 WEST 13 STREET,10011,Manhattan,MN23,West Village
118529,102920,Sophora,40.72176688,-73.99210629,Good,7,0,OnCurb,None,NoDamage,187 CHRYSTIE STREET,10002,Manhattan,MN27,Chinatown
28417,104203,Japanese zelkova,40.73563136,-73.992539,Good,15,0,OnCurb,3or4,NoDamage,7 EAST 14 STREET,10003,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
521292,103325,Other,40.71910049,-73.99002264,Good,7,0,OnCurb,None,NoDamage,80 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
136414,218026,ginkgo,40.71396766,-73.96535624,Good,5,0,OnCurb,None,NoDamage,352 WYTHE AVENUE,11249,Brooklyn,BK73,North Side-South Side
89631,105474,Callery pear,40.74230523,-73.98258667,Good,7,0,OnCurb,1or2,NoDamage,105 LEXINGTON AVENUE,10016,Manhattan,MN21,Gramercy
196463,103292,Sophora,40.71298497,-73.99244512,Good,12,0,OnCurb,None,NoDamage,30 PIKE STREET,10002,Manhattan,MN27,Chinatown
123550,103231,Callery pear,40.73044358,-73.9890924,Good,10,0,OnCurb,1or2,Damage,31 3 AVENUE,10003,Manhattan,MN22,East Village
432853,101533,Other,40.72854545,-74.00421569,Good,7,0,OnCurb,1or2,Damage,206 WEST HOUSTON STREET,10014,Manhattan,MN23,West Village
163026,103008,Callery pear,40.72383689,-73.97653103,Good,12,0,OnCurb,3or4,NoDamage,398 EAST 8 STREET,10009,Manhattan,MN28,Lower East Side
173850,102882,Callery pear,40.72048047,-73.98428729,Fair,16,0,OnCurb,None,NoDamage,28 CLINTON STREET,10002,Manhattan,MN28,Lower East Side
141219,103228,Other,40.72996309,-73.98527535,Good,4,0,OnCurb,3or4,NoDamage,317 EAST 11 STREET,10003,Manhattan,MN22,East Village
474130,105430,Callery pear,40.7387028,-73.97873338,Good,10,0,OnCurb,None,NoDamage,321 EAST 25 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
365854,102937,Other,40.72166861,-73.98398376,Good,5,0,OnCurb,None,NoDamage,294 EAST HOUSTON STREET,10009,Manhattan,MN22,East Village
30618,101702,Japanese zelkova,40.72982704,-73.99639505,Good,3,0,OnCurb,None,NoDamage,79 WASHINGTON SQUARE EAST,10011,Manhattan,MN23,West Village
253257,103149,ginkgo,40.72727912,-73.98632923,Good,9,0,OnCurb,3or4,NoDamage,79 EAST 7 STREET,10003,Manhattan,MN22,East Village
136786,102923,Other,40.72148833,-73.99292294,Good,8,0,OnCurb,1or2,NoDamage,6 RIVINGTON STREET,10002,Manhattan,MN27,Chinatown
49235,102076,Sophora,40.73583587,-73.99523636,Good,8,0,OnCurb,3or4,NoDamage,13 WEST 13 STREET,10011,Manhattan,MN23,West Village
173753,217668,honeylocust,40.71076888,-73.96731926,Good,15,0,OnCurb,None,Damage,37 BROADWAY,11249,Brooklyn,BK73,North Side-South Side
155428,217789,Japanese zelkova,40.71224528,-73.96598852,Good,4,0,OnCurb,None,NoDamage,404 WYTHE AVENUE,11249,Brooklyn,BK73,North Side-South Side
521639,102559,Callery pear,40.71437688,-73.97963227,Good,8,0,OnCurb,1or2,NoDamage,2 LEWIS STREET,10002,Manhattan,MN28,Lower East Side
83769,102397,ginkgo,40.71105929,-73.98464222,Good,9,0,OnCurb,None,NoDamage,87 MONTGOMERY STREET,10002,Manhattan,MN28,Lower East Side
83488,102488,Sophora,40.7133832,-73.98689512,Good,5,0,OnCurb,None,NoDamage,209 CLINTON STREET,10002,Manhattan,MN28,Lower East Side
27849,105402,ginkgo,40.73826548,-73.98593236,Good,8,0,OnCurb,1or2,Damage,50 GRAMERCY PARK NORTH,10003,Manhattan,MN21,Gramercy
448350,105219,Sophora,40.74283806,-73.98853466,Fair,9,0,OnCurb,1or2,NoDamage,202 5 AVENUE,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
278061,102428,Other,40.71119242,-74.0004305,Good,15,0,OnCurb,None,NoDamage,5 ST JAMES PLACE,10038,Manhattan,MN27,Chinatown
48940,103461,Other,40.74173637,-74.00329693,Good,5,0,OnCurb,3or4,NoDamage,335 WEST 16 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
49342,101947,honeylocust,40.73467488,-73.99971197,Good,16,0,OnCurb,None,Damage,123 WEST 10 STREET,10011,Manhattan,MN23,West Village
102372,103133,Other,40.72792503,-73.97904476,Poor,5,0,OnCurb,1or2,Damage,192 AVENUE B,10009,Manhattan,MN28,Lower East Side
118545,102810,honeylocust,40.71954224,-73.98757087,Good,6,0,OnCurb,1or2,NoDamage,119 RIVINGTON STREET,10002,Manhattan,MN27,Chinatown
31823,103422,Sophora,40.73877226,-73.99938661,Good,4,0,OnCurb,3or4,NoDamage,77 7 AVENUE,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
431063,102080,Callery pear,40.73634891,-73.99871916,Good,6,0,OnCurb,3or4,NoDamage,120 WEST 12 STREET,10011,Manhattan,MN23,West Village
178510,103412,Callery pear,40.72997149,-73.98865748,Fair,6,0,OnCurb,1or2,Damage,19 STUYVESANT STREET,10003,Manhattan,MN22,East Village
73571,101775,Sophora,40.7319136,-73.99204534,Fair,12,0,OnCurb,1or2,NoDamage,40 EAST 10 STREET,10003,Manhattan,MN23,West Village
27908,105290,Sophora,40.73380311,-73.98234892,Good,3,0,OnCurb,None,NoDamage,329 EAST 17 STREET,10003,Manhattan,MN21,Gramercy
13253,102058,Other,40.73556882,-74.00281797,Good,10,0,OnCurb,3or4,NoDamage,44 PERRY STREET,10014,Manhattan,MN23,West Village
30681,101735,littleleaf linden,40.73186379,-73.99374354,Good,2,0,OnCurb,3or4,NoDamage,35 EAST 9 STREET,10003,Manhattan,MN23,West Village
252717,103044,honeylocust,40.72514163,-73.99004917,Good,10,0,OnCurb,None,NoDamage,44 2 AVENUE,10003,Manhattan,MN22,East Village
175302,216998,Other,40.70602542,-73.96703241,Good,8,0,OnCurb,None,Damage,570 WYTHE AVENUE,11249,Brooklyn,BK72,Williamsburg
27400,101607,ginkgo,40.72861643,-73.99996358,Good,3,0,OnCurb,None,Damage,159 BLEECKER STREET,10012,Manhattan,MN23,West Village
13465,101965,London planetree,40.73404911,-74.00003429,Fair,8,0,OnCurb,1or2,NoDamage,1 CHRISTOPHER STREET,10014,Manhattan,MN23,West Village
228082,101378,Sophora,40.72602241,-74.00152434,Good,5,0,OnCurb,1or2,Damage,164 PRINCE STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
4610,217550,honeylocust,40.7105322,-73.96515727,Good,18,0,OnCurb,None,Damage,93 BROADWAY,11249,Brooklyn,BK73,North Side-South Side
221278,105495,pin oak,40.74289386,-73.97430354,Fair,5,0,OnCurb,None,NoDamage,573 1 AVENUE,10016,Manhattan,MN20,Murray Hill-Kips Bay
30677,101735,Callery pear,40.73169186,-73.99333665,Good,9,0,OnCurb,3or4,NoDamage,45 EAST 9 STREET,10003,Manhattan,MN23,West Village
158618,102353,pin oak,40.72157988,-73.99740726,Good,10,0,OnCurb,None,NoDamage,13 CLEVELAND PLACE,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
176892,106029,honeylocust,40.73588974,-73.97910948,Good,10,0,OnCurb,None,Damage,369 1 AVENUE,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
49900,105259,honeylocust,40.72923198,-73.97359631,Good,3,0,OnCurb,None,NoDamage,729 EAST 16 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
33988,101773,ginkgo,40.73183917,-73.99339369,Good,5,0,OnCurb,1or2,Damage,45 EAST 9 STREET,10003,Manhattan,MN23,West Village
722636,217492,London planetree,40.70932704,-73.96841521,Good,21,0,OnCurb,None,NoDamage,430 KENT AVENUE,11249,Brooklyn,BK73,North Side-South Side
449042,105342,honeylocust,40.73414846,-73.97758061,Good,16,0,OffsetFromCurb,None,NoDamage,511 EAST 20 STREET,10010,Manhattan,MN50,Stuyvesant Town-Cooper Village
521991,103393,London planetree,40.72069534,-73.98069153,Good,22,0,OffsetFromCurb,None,NoDamage,264 EAST 2 STREET,10009,Manhattan,MN28,Lower East Side
31805,103424,littleleaf linden,40.73818034,-73.996532,Good,10,0,OnCurb,1or2,NoDamage,101 WEST 15 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
449981,106079,London planetree,40.74116064,-73.97500419,Good,10,0,OnCurb,None,NoDamage,430 EAST 30 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
69271,103119,Other,40.72542744,-73.98192487,Good,8,0,OnCurb,None,NoDamage,164 EAST 7 STREET,10009,Manhattan,MN22,East Village
174489,217634,Sophora,40.71124538,-73.96623815,Good,5,0,OnCurb,4orMore,NoDamage,58 SOUTH 6 STREET,11249,Brooklyn,BK73,North Side-South Side
204930,105382,Other,40.73579232,-73.97572244,Fair,4,0,OnCurb,1or2,Damage,501 EAST 23 STREET,10010,Manhattan,MN20,Murray Hill-Kips Bay
196859,103301,Other,40.7165803,-73.99175898,Good,3,0,OnCurb,1or2,NoDamage,48 ALLEN STREET,10002,Manhattan,MN27,Chinatown
173795,102494,honeylocust,40.71305159,-73.99851382,Good,4,0,OnCurb,None,NoDamage,56 ST JAMES PLACE,10038,Manhattan,MN27,Chinatown
173347,102351,honeylocust,40.73358318,-74.0032725,Fair,10,0,OnCurb,1or2,NoDamage,77 CHRISTOPHER STREET,10014,Manhattan,MN23,West Village
173202,102101,honeylocust,40.7364296,-74.00355339,Good,11,0,OnCurb,None,Damage,287 WEST 4 STREET,10014,Manhattan,MN23,West Village
118196,102962,Callery pear,40.72185161,-73.98837647,Good,5,0,OnCurb,3or4,NoDamage,179 ORCHARD STREET,10002,Manhattan,MN27,Chinatown
521810,105202,Other,40.73672774,-73.9888888,Good,5,0,OnCurb,1or2,NoDamage,202 PARK AVENUE SOUTH,10003,Manhattan,MN21,Gramercy
228990,102329,Other,40.72948944,-74.00307204,Good,2,0,OnCurb,1or2,NoDamage,10 DOWNING STREET,10014,Manhattan,MN23,West Village
84671,105274,honeylocust,40.73363573,-73.9805688,Good,11,0,OffsetFromCurb,None,NoDamage,300 1 AVENUE,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
346434,105494,Sophora,40.74159316,-73.97587682,Good,8,0,OnCurb,None,NoDamage,338 EAST 30 STREET,10016,Manhattan,MN20,Murray Hill-Kips Bay
27732,103445,ginkgo,40.74147806,-73.99720541,Good,9,0,OnCurb,None,NoDamage,159 WEST 19 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
30213,104222,Japanese zelkova,40.73650833,-73.99462532,Good,4,0,OnCurb,1or2,NoDamage,18 WEST 14 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
141199,103208,London planetree,40.72991369,-73.98541755,Good,11,0,OnCurb,None,NoDamage,316 EAST 11 STREET,10003,Manhattan,MN22,East Village
33983,101773,honeylocust,40.7316453,-73.99293389,Good,10,0,OnCurb,3or4,NoDamage,55 EAST 9 STREET,10003,Manhattan,MN23,West Village
271541,101155,Other,40.72134894,-74.00344343,Good,5,0,OnCurb,None,NoDamage,12 WOOSTER STREET,10013,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
64479,104316,Sophora,40.74110219,-73.99076785,Good,4,0,OnCurb,None,NoDamage,4 WEST 22 STREET,10010,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
83415,102410,London planetree,40.71250563,-73.99064617,Fair,4,0,OnCurb,None,Damage,200 MADISON STREET,10002,Manhattan,MN28,Lower East Side
13292,101868,Other,40.73310217,-74.00055546,Good,10,0,OnCurb,1or2,Damage,138 WAVERLY PLACE,10014,Manhattan,MN23,West Village
453975,100262,Other,40.70859393,-74.00115529,Good,3,0,OnCurb,1or2,NoDamage,273 WATER STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
495540,101699,honeylocust,40.73176181,-73.99782994,Good,12,0,OnCurb,None,NoDamage,20 WASHINGTON SQUARE NORTH,10011,Manhattan,MN23,West Village
152797,103391,Other,40.72340293,-73.9808296,Good,12,0,OnCurb,None,NoDamage,629 EAST 5 STREET,10009,Manhattan,MN28,Lower East Side
136698,102911,Other,40.7215062,-73.98485413,Fair,6,0,OnCurb,None,Damage,179 SUFFOLK STREET,10002,Manhattan,MN27,Chinatown
172162,102953,Callery pear,40.7226942,-73.97913589,Good,15,0,OnCurb,1or2,NoDamage,713 EAST 5 STREET,10009,Manhattan,MN28,Lower East Side
271985,102323,Callery pear,40.72281566,-73.99701279,Good,10,0,OnCurb,3or4,NoDamage,242 LAFAYETTE STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
13421,101866,ginkgo,40.73253439,-74.0008561,Good,11,0,OnCurb,1or2,NoDamage,101 WEST WASHINGTON PLACE,10014,Manhattan,MN23,West Village
27629,101642,honeylocust,40.72894204,-74.00063007,Fair,7,0,OnCurb,1or2,NoDamage,173 BLEECKER STREET,10012,Manhattan,MN23,West Village
33771,101707,Other,40.73059994,-73.99359741,Good,7,0,OnCurb,None,NoDamage,303 MERCER STREET,10003,Manhattan,MN23,West Village
362959,102926,honeylocust,40.72180932,-73.97893231,Good,3,0,OnCurb,1or2,NoDamage,332 EAST 4 STREET,10009,Manhattan,MN28,Lower East Side
276062,100199,honeylocust,40.70737131,-74.00433622,Good,8,0,OnCurb,1or2,Damage,200 WATER STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
103447,103261,Other,40.7309277,-73.98358374,Good,5,0,OnCurb,None,NoDamage,339 EAST 13 STREET,10003,Manhattan,MN22,East Village
392836,101849,ginkgo,40.73306203,-73.99656975,Fair,16,0,OnCurb,1or2,NoDamage,8 WEST 9 STREET,10011,Manhattan,MN23,West Village
192021,102290,Other,40.72773925,-74.00158,Good,15,0,OnCurb,1or2,NoDamage,132 WEST HOUSTON STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
102884,103217,Other,40.72992651,-73.98320729,Fair,5,0,OnCurb,3or4,NoDamage,401 EAST 12 STREET,10009,Manhattan,MN22,East Village
136620,103104,honeylocust,40.72725758,-73.98834288,Fair,7,0,OnCurb,None,NoDamage,102 2 AVENUE,10003,Manhattan,MN22,East Village
177113,105366,littleleaf linden,40.73634116,-73.97918224,Good,2,0,OnCurb,1or2,Damage,343 EAST 22 STREET,10010,Manhattan,MN21,Gramercy
276137,100247,Other,40.70846935,-74.00310603,Good,6,0,OnCurb,1or2,NoDamage,299 PEARL STREET,10038,Manhattan,MN25,Battery Park City-Lower Manhattan
470639,102549,London planetree,40.71417174,-73.9898772,Good,19,0,OffsetFromCurb,None,NoDamage,167 EAST BROADWAY,10002,Manhattan,MN28,Lower East Side
63600,105294,pin oak,40.73371418,-73.98702186,Good,12,0,OnCurb,None,NoDamage,135 3 AVENUE,10003,Manhattan,MN21,Gramercy
192496,103382,Other,40.71839701,-73.98769921,Good,10,0,OnCurb,None,NoDamage,126 DELANCEY STREET,10002,Manhattan,MN27,Chinatown
13009,101975,ginkgo,40.73482331,-74.00333196,Good,11,0,OnCurb,3or4,NoDamage,66 CHARLES STREET,10014,Manhattan,MN23,West Village
294639,102591,Sophora,40.71547358,-73.98008279,Good,2,0,OnCurb,1or2,Damage,285 DELANCEY ST SOUTH,10002,Manhattan,MN28,Lower East Side
173627,102053,ginkgo,40.73594672,-74.00478998,Fair,6,0,OnCurb,1or2,Damage,282 WEST 11 STREET,10014,Manhattan,MN23,West Village
365192,102939,littleleaf linden,40.72277023,-73.98538515,Poor,7,0,OnCurb,1or2,NoDamage,155 EAST 2 STREET,10009,Manhattan,MN22,East Village
173525,102102,Other,40.73684958,-74.00328374,Good,12,0,OnCurb,None,NoDamage,46 BANK STREET,10014,Manhattan,MN23,West Village
69188,103036,Other,40.72407002,-73.97682195,Good,12,0,OnCurb,1or2,Damage,390 EAST 8 STREET,10009,Manhattan,MN28,Lower East Side
35782,105293,ginkgo,40.73373215,-73.98098712,Good,8,0,OnCurb,None,Damage,309 1 AVENUE,10003,Manhattan,MN21,Gramercy
103000,103152,ginkgo,40.72858422,-73.98413331,Fair,9,0,OnCurb,1or2,NoDamage,248 EAST 10 STREET,10009,Manhattan,MN22,East Village
132157,103239,honeylocust,40.73092256,-73.98782469,Good,8,0,OnCurb,None,NoDamage,214 EAST 11 STREET,10003,Manhattan,MN22,East Village
31710,103426,littleleaf linden,40.73944754,-73.99782117,Fair,3,0,OnCurb,1or2,NoDamage,146 WEST 16 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
254328,102151,ginkgo,40.73766035,-74.00273371,Poor,10,0,OnCurb,1or2,NoDamage,255 WEST 12 STREET,10014,Manhattan,MN23,West Village
34333,105394,Callery pear,40.73730089,-73.98702001,Good,6,0,OnCurb,None,NoDamage,119 EAST 19 STREET,10003,Manhattan,MN21,Gramercy
136481,102930,pin oak,40.72160725,-73.9865073,Fair,18,0,OnCurb,None,Damage,166 ESSEX STREET,10002,Manhattan,MN27,Chinatown
144072,101269,honeylocust,40.72393589,-73.99546992,Good,9,0,OnCurb,None,NoDamage,271 MULBERRY STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
143924,101289,Callery pear,40.72437355,-73.99375367,Good,11,0,OnCurb,1or2,NoDamage,269 ELIZABETH STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
26963,103432,Callery pear,40.73983006,-73.99848845,Good,10,0,OnCurb,1or2,NoDamage,161 WEST 16 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
139383,105439,Callery pear,40.74030931,-73.98282064,Good,8,0,OnCurb,1or2,NoDamage,160 EAST 25 STREET,10010,Manhattan,MN21,Gramercy
175084,103407,London planetree,40.71557371,-73.99646609,Poor,3,0,OnCurb,1or2,NoDamage,46 BOWERY,10002,Manhattan,MN27,Chinatown
69469,103020,Callery pear,40.72455678,-73.98013851,Fair,15,0,OnCurb,3or4,NoDamage,204 EAST 7 STREET,10009,Manhattan,MN28,Lower East Side
178418,106003,London planetree,40.7329491,-73.97523709,Fair,17,0,OnCurb,None,Damage,610 EAST 20 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
177789,106084,Other,40.73285669,-73.98129101,Good,16,0,OnCurb,None,NoDamage,280 1 AVENUE,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
49926,105285,honeylocust,40.73329798,-73.97639155,Good,10,0,OffsetFromCurb,None,NoDamage,528 EAST 20 STREET,10009,Manhattan,MN50,Stuyvesant Town-Cooper Village
81807,103486,Callery pear,40.74235677,-73.99900455,Good,7,0,OnCurb,1or2,NoDamage,239 WEST 19 STREET,10011,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
245177,101481,honeylocust,40.72721509,-74.00274956,Good,13,0,OnCurb,1or2,Damage,44 MAC DOUGAL STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
136648,103331,Other,40.72410553,-73.99079384,Good,4,0,OnCurb,1or2,Damage,18 2 AVENUE,10003,Manhattan,MN22,East Village
191384,103328,Other,40.7218805,-73.98517271,Good,3,0,OnCurb,1or2,NoDamage,253 EAST HOUSTON STREET,10002,Manhattan,MN27,Chinatown
437985,103028,Japanese zelkova,40.72420745,-73.98648593,Fair,4,0,OnCurb,None,Damage,118 EAST 3 STREET,10009,Manhattan,MN22,East Village
191892,102295,London planetree,40.72461021,-73.993998,Poor,12,0,OnCurb,1or2,NoDamage,284 MOTT STREET,10012,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy
74552,105353,Callery pear,40.73642856,-73.98520541,Good,6,0,OnCurb,None,NoDamage,148 EAST 19 STREET,10003,Manhattan,MN21,Gramercy
